Time,Johnson Hall Electricity (kWh)
Sun Nov 17 2019 09:00:00 GMT-0800 (Pacific Standard Time),41
Sun Nov 17 2019 08:45:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 08:30:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 08:15:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 08:00:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 07:45:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 07:30:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 07:15:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 07:00:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 06:45:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 06:30:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 06:15:00 GMT-0800 (Pacific Standard Time),42
Sun Nov 17 2019 06:00:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 05:45:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 05:30:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 05:15:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 05:00:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 04:45:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 04:30:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 04:15:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 04:00:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 03:45:00 GMT-0800 (Pacific Standard Time),43
Sun Nov 17 2019 03:30:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 03:15:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 03:00:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 02:45:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 02:30:00 GMT-0800 (Pacific Standard Time),44
Sun Nov 17 2019 02:15:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 02:00:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 01:45:00 GMT-0800 (Pacific Standard Time),47
Sun Nov 17 2019 01:30:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 01:15:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 01:00:00 GMT-0800 (Pacific Standard Time),45
Sun Nov 17 2019 00:45:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 00:30:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 00:15:00 GMT-0800 (Pacific Standard Time),46
Sun Nov 17 2019 00:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 23:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 23:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 23:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 23:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 22:45:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 22:30:00 GMT-0800 (Pacific Standard Time),43
Sat Nov 16 2019 22:15:00 GMT-0800 (Pacific Standard Time),43
Sat Nov 16 2019 22:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 21:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 21:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 21:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 21:00:00 GMT-0800 (Pacific Standard Time),47
Sat Nov 16 2019 20:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 20:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 20:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 20:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 19:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 19:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 19:15:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 19:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 18:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 18:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 18:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 18:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 17:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 17:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 17:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 17:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 16:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 16:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 16:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 16:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 15:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 15:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 15:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 15:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 14:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 14:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 14:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 14:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 13:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 13:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 13:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 13:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 12:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 12:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 12:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 12:00:00 GMT-0800 (Pacific Standard Time),47
Sat Nov 16 2019 11:45:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 11:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 11:15:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 11:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 10:45:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 10:30:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 10:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 10:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 09:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 09:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 09:15:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 09:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 08:45:00 GMT-0800 (Pacific Standard Time),43
Sat Nov 16 2019 08:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 08:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 08:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 07:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 07:30:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 07:15:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 07:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 06:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 06:30:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 06:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 06:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 05:45:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 05:30:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 05:15:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 05:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 04:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 04:30:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 04:15:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 04:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 03:45:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 03:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 03:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 03:00:00 GMT-0800 (Pacific Standard Time),44
Sat Nov 16 2019 02:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 02:30:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 02:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 02:00:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 01:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 01:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 01:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 01:00:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 00:45:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 00:30:00 GMT-0800 (Pacific Standard Time),46
Sat Nov 16 2019 00:15:00 GMT-0800 (Pacific Standard Time),45
Sat Nov 16 2019 00:00:00 GMT-0800 (Pacific Standard Time),44
Fri Nov 15 2019 23:45:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 23:30:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 23:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 23:00:00 GMT-0800 (Pacific Standard Time),44
Fri Nov 15 2019 22:45:00 GMT-0800 (Pacific Standard Time),44
Fri Nov 15 2019 22:30:00 GMT-0800 (Pacific Standard Time),44
Fri Nov 15 2019 22:15:00 GMT-0800 (Pacific Standard Time),43
Fri Nov 15 2019 22:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 21:45:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 21:30:00 GMT-0800 (Pacific Standard Time),44
Fri Nov 15 2019 21:15:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 21:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 20:45:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 20:30:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 20:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 20:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 19:45:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 19:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 19:15:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 19:00:00 GMT-0800 (Pacific Standard Time),50
Fri Nov 15 2019 18:45:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 18:30:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 18:15:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 18:00:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 17:45:00 GMT-0800 (Pacific Standard Time),49
Fri Nov 15 2019 17:30:00 GMT-0800 (Pacific Standard Time),50
Fri Nov 15 2019 17:15:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 17:00:00 GMT-0800 (Pacific Standard Time),52
Fri Nov 15 2019 16:45:00 GMT-0800 (Pacific Standard Time),52
Fri Nov 15 2019 16:30:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 16:15:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 16:00:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 15:45:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 15:30:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 15:15:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 15:00:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 14:45:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 14:30:00 GMT-0800 (Pacific Standard Time),56
Fri Nov 15 2019 14:15:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 14:00:00 GMT-0800 (Pacific Standard Time),56
Fri Nov 15 2019 13:45:00 GMT-0800 (Pacific Standard Time),56
Fri Nov 15 2019 13:30:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 13:15:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 13:00:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 12:45:00 GMT-0800 (Pacific Standard Time),53
Fri Nov 15 2019 12:30:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 12:15:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 12:00:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 11:45:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 11:30:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 11:15:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 11:00:00 GMT-0800 (Pacific Standard Time),55
Fri Nov 15 2019 10:45:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 10:30:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 10:15:00 GMT-0800 (Pacific Standard Time),54
Fri Nov 15 2019 10:00:00 GMT-0800 (Pacific Standard Time),52
Fri Nov 15 2019 09:45:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 09:30:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 09:15:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 09:00:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 08:45:00 GMT-0800 (Pacific Standard Time),51
Fri Nov 15 2019 08:30:00 GMT-0800 (Pacific Standard Time),50
Fri Nov 15 2019 08:15:00 GMT-0800 (Pacific Standard Time),49
Fri Nov 15 2019 08:00:00 GMT-0800 (Pacific Standard Time),48
Fri Nov 15 2019 07:45:00 GMT-0800 (Pacific Standard Time),47
Fri Nov 15 2019 07:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 07:15:00 GMT-0800 (Pacific Standard Time),47
Fri Nov 15 2019 07:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 06:45:00 GMT-0800 (Pacific Standard Time),47
Fri Nov 15 2019 06:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 06:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 06:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 05:45:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 05:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 05:15:00 GMT-0800 (Pacific Standard Time),47
Fri Nov 15 2019 05:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 04:45:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 04:30:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 04:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 04:00:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 03:45:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 03:30:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 03:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 03:00:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 02:45:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 02:30:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 02:15:00 GMT-0800 (Pacific Standard Time),45
Fri Nov 15 2019 02:00:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 01:45:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 01:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 01:15:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 01:00:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 00:45:00 GMT-0800 (Pacific Standard Time),47
Fri Nov 15 2019 00:30:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 00:15:00 GMT-0800 (Pacific Standard Time),46
Fri Nov 15 2019 00:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 23:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 23:30:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 23:15:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 23:00:00 GMT-0800 (Pacific Standard Time),44
Thu Nov 14 2019 22:45:00 GMT-0800 (Pacific Standard Time),45
Thu Nov 14 2019 22:30:00 GMT-0800 (Pacific Standard Time),44
Thu Nov 14 2019 22:15:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 22:00:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 21:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 21:30:00 GMT-0800 (Pacific Standard Time),45
Thu Nov 14 2019 21:15:00 GMT-0800 (Pacific Standard Time),45
Thu Nov 14 2019 21:00:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 20:45:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 20:30:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 20:15:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 20:00:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 19:45:00 GMT-0800 (Pacific Standard Time),51
Thu Nov 14 2019 19:30:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 19:15:00 GMT-0800 (Pacific Standard Time),51
Thu Nov 14 2019 19:00:00 GMT-0800 (Pacific Standard Time),50
Thu Nov 14 2019 18:45:00 GMT-0800 (Pacific Standard Time),50
Thu Nov 14 2019 18:30:00 GMT-0800 (Pacific Standard Time),50
Thu Nov 14 2019 18:15:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 18:00:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 17:45:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 17:30:00 GMT-0800 (Pacific Standard Time),52
Thu Nov 14 2019 17:15:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 17:00:00 GMT-0800 (Pacific Standard Time),54
Thu Nov 14 2019 16:45:00 GMT-0800 (Pacific Standard Time),54
Thu Nov 14 2019 16:30:00 GMT-0800 (Pacific Standard Time),55
Thu Nov 14 2019 16:15:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 16:00:00 GMT-0800 (Pacific Standard Time),55
Thu Nov 14 2019 15:45:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 15:30:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 15:15:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 15:00:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 14:45:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 14:30:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 14:15:00 GMT-0800 (Pacific Standard Time),57
Thu Nov 14 2019 14:00:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 13:45:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 13:30:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 13:15:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 13:00:00 GMT-0800 (Pacific Standard Time),57
Thu Nov 14 2019 12:45:00 GMT-0800 (Pacific Standard Time),57
Thu Nov 14 2019 12:30:00 GMT-0800 (Pacific Standard Time),57
Thu Nov 14 2019 12:15:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 12:00:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 11:45:00 GMT-0800 (Pacific Standard Time),59
Thu Nov 14 2019 11:30:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 11:15:00 GMT-0800 (Pacific Standard Time),57
Thu Nov 14 2019 11:00:00 GMT-0800 (Pacific Standard Time),58
Thu Nov 14 2019 10:45:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 10:30:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 10:15:00 GMT-0800 (Pacific Standard Time),56
Thu Nov 14 2019 10:00:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 09:45:00 GMT-0800 (Pacific Standard Time),52
Thu Nov 14 2019 09:30:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 09:15:00 GMT-0800 (Pacific Standard Time),53
Thu Nov 14 2019 09:00:00 GMT-0800 (Pacific Standard Time),50
Thu Nov 14 2019 08:45:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 08:30:00 GMT-0800 (Pacific Standard Time),50
Thu Nov 14 2019 08:15:00 GMT-0800 (Pacific Standard Time),51
Thu Nov 14 2019 08:00:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 07:45:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 07:30:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 07:15:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 07:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 06:45:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 06:30:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 06:15:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 06:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 05:45:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 05:30:00 GMT-0800 (Pacific Standard Time),49
Thu Nov 14 2019 05:15:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 05:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 04:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 04:30:00 GMT-0800 (Pacific Standard Time),45
Thu Nov 14 2019 04:15:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 04:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 03:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 03:30:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 03:15:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 03:00:00 GMT-0800 (Pacific Standard Time),45
Thu Nov 14 2019 02:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 02:30:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 02:15:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 02:00:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 01:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 01:30:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 01:15:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 01:00:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 00:45:00 GMT-0800 (Pacific Standard Time),46
Thu Nov 14 2019 00:30:00 GMT-0800 (Pacific Standard Time),47
Thu Nov 14 2019 00:15:00 GMT-0800 (Pacific Standard Time),48
Thu Nov 14 2019 00:00:00 GMT-0800 (Pacific Standard Time),46
Wed Nov 13 2019 23:45:00 GMT-0800 (Pacific Standard Time),49
Wed Nov 13 2019 23:30:00 GMT-0800 (Pacific Standard Time),49
Wed Nov 13 2019 23:15:00 GMT-0800 (Pacific Standard Time),50
Wed Nov 13 2019 23:00:00 GMT-0800 (Pacific Standard Time),49
Wed Nov 13 2019 22:45:00 GMT-0800 (Pacific Standard Time),46
Wed Nov 13 2019 22:30:00 GMT-0800 (Pacific Standard Time),47
Wed Nov 13 2019 22:15:00 GMT-0800 (Pacific Standard Time),49
Wed Nov 13 2019 22:00:00 GMT-0800 (Pacific Standard Time),48
Wed Nov 13 2019 21:45:00 GMT-0800 (Pacific Standard Time),48
Wed Nov 13 2019 21:30:00 GMT-0800 (Pacific Standard Time),50
Wed Nov 13 2019 21:15:00 GMT-0800 (Pacific Standard Time),48
Wed Nov 13 2019 21:00:00 GMT-0800 (Pacific Standard Time),49
Wed Nov 13 2019 20:45:00 GMT-0800 (Pacific Standard Time),50
Wed Nov 13 2019 20:30:00 GMT-0800 (Pacific Standard Time),48
Wed Nov 13 2019 20:15:00 GMT-0800 (Pacific Standard Time),50
Wed Nov 13 2019 20:00:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 19:45:00 GMT-0800 (Pacific Standard Time),50
Wed Nov 13 2019 19:30:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 19:15:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 19:00:00 GMT-0800 (Pacific Standard Time),52
Wed Nov 13 2019 18:45:00 GMT-0800 (Pacific Standard Time),53
Wed Nov 13 2019 18:30:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 18:15:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 18:00:00 GMT-0800 (Pacific Standard Time),51
Wed Nov 13 2019 17:45:00 GMT-0800 (Pacific Standard Time),53
Wed Nov 13 2019 17:30:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 17:15:00 GMT-0800 (Pacific Standard Time),54
Wed Nov 13 2019 17:00:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 16:45:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 16:30:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 16:15:00 GMT-0800 (Pacific Standard Time),57
Wed Nov 13 2019 16:00:00 GMT-0800 (Pacific Standard Time),57
Wed Nov 13 2019 15:45:00 GMT-0800 (Pacific Standard Time),56
Wed Nov 13 2019 15:30:00 GMT-0800 (Pacific Standard Time),56
Wed Nov 13 2019 15:15:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 15:00:00 GMT-0800 (Pacific Standard Time),56
Wed Nov 13 2019 14:45:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 14:30:00 GMT-0800 (Pacific Standard Time),54
Wed Nov 13 2019 14:15:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 14:00:00 GMT-0800 (Pacific Standard Time),54
Wed Nov 13 2019 13:45:00 GMT-0800 (Pacific Standard Time),55
Wed Nov 13 2019 13:30:00 GMT-0800 (Pacific Standard Time),56
